user_id,income_regularity,spending_consistency,bill_payment_ratio,savings_rate,emi_burden_ratio,upi_activity_volume,rent_payment_regularity,cash_withdrawal_ratio,TARGET
USR_1787,0.0,0.2373,0.8333,0.5438,0.1111,3.3333,0.8856,0.023,0
USR_1788,0.0345,0.2133,1.0,0.379,0.4368,6.5,0.7894,0.0909,0
USR_1789,0.0179,0.0,0.8,-0.0187,0.2108,5.1667,0.7771,0.0742,0
USR_1790,0.0626,0.4704,0.8889,0.3002,0.2307,6.1667,0.7011,0.0771,0
USR_1791,0.7283,0.6066,0.8333,0.379,0.247,5.5,0.6655,0.1246,0
USR_1792,0.111,0.5568,0.7,0.6859,0.0466,2.6667,0.5,0.2043,0
USR_1793,0.0,0.5153,0.6667,-0.1159,0.3867,6.0,0.6587,0.0583,0
USR_1794,0.2206,0.5207,0.8125,0.3241,0.4631,6.3333,0.4463,0.0768,0
USR_1795,0.6937,0.6993,1.0,0.0815,0.6264,7.5,0.7025,0.0394,0
USR_1796,0.4455,0.3091,0.8333,-0.1714,0.1311,3.8333,0.462,0.2332,0
USR_1797,0.4829,0.5636,0.7273,0.205,0.2082,9.1667,0.8176,0.1836,0
USR_1798,0.4656,0.5944,1.0,-0.9556,0.3709,5.1667,0.6059,0.1764,1
USR_1799,0.2633,0.7252,1.0,-0.2133,0.6688,6.8333,0.6662,0.0789,1
USR_1800,0.0,0.5446,1.0,-0.0249,0.3334,6.1667,0.6752,0.0232,0
USR_1801,0.3977,0.6343,1.0,-0.1292,0.1263,5.5,0.7855,0.1363,0
USR_1802,0.3522,0.3464,1.0,-0.0785,0.6561,5.8333,0.8212,0.0241,0
USR_1803,0.4415,0.4307,0.5833,0.4805,0.3561,6.5,0.7681,0.0612,0
USR_1804,0.6868,0.6278,0.7273,0.2559,0.1733,6.6667,0.7456,0.0176,0
USR_1805,0.3444,0.6465,1.0,0.2566,0.2432,4.8333,0.8965,0.1796,0
USR_1806,0.0,0.4448,0.8,-1.0,1.0,3.3333,0.5364,0.0434,1
USR_1807,0.4393,0.5742,0.6667,-0.9586,0.4415,6.8333,0.8339,0.1774,1
USR_1808,0.1661,0.6049,0.8333,-0.2851,0.4165,4.6667,0.4541,0.1671,1
USR_1809,0.3438,0.6876,1.0,-1.0,0.4782,5.1667,0.9533,0.0,1
USR_1810,0.3425,0.7312,0.8333,0.3552,0.2996,8.3333,0.7095,0.0193,0
USR_1811,0.5895,0.453,1.0,-0.4094,0.0353,8.5,0.694,0.37,0
USR_1812,0.9273,0.509,0.8571,0.1999,0.4057,3.8333,0.5999,0.0277,0
USR_1813,0.4635,0.6032,0.75,0.4633,0.2521,6.5,0.6468,0.1101,0
USR_1814,0.0,0.6787,0.8333,0.0767,0.3254,2.1667,0.987,0.0974,0
USR_1815,0.5574,0.4364,1.0,-1.0,0.3879,5.0,0.7322,0.1509,1
USR_1816,0.1635,0.4666,1.0,-0.7466,0.315,6.5,0.703,0.1185,1
USR_1817,0.716,0.5007,0.85,-0.8555,0.0923,8.0,0.7741,0.093,0
USR_1818,0.4387,0.7272,0.75,-0.1852,0.5379,6.1667,0.7737,0.0741,1
USR_1819,0.2853,0.3942,0.7778,0.3732,0.3975,6.1667,0.7011,0.0858,0
USR_1820,0.2496,0.3227,1.0,0.1621,0.3526,2.5,0.7011,0.0,0
USR_1821,0.5382,0.4636,0.8571,0.1938,0.3852,8.8333,0.7312,0.1034,0
USR_1822,0.3779,0.7421,1.0,0.4003,0.0644,6.3333,0.7849,0.1226,0
USR_1823,0.3508,0.2761,1.0,0.051,0.3734,5.2857,0.9915,0.1315,0
USR_1824,0.0,0.8063,0.8125,0.0542,0.2804,8.5,0.7982,0.0836,0
USR_1825,0.4815,0.485,0.75,0.4992,0.3057,5.0,0.5713,0.0353,0
USR_1826,0.2708,0.207,0.75,0.314,0.1998,4.5,0.7194,0.0408,0
USR_1827,0.2201,0.4937,0.8889,0.4753,0.1654,6.3333,0.6617,0.0616,0
USR_1828,0.3958,0.535,0.6667,-0.6838,0.1501,4.1667,0.594,0.2519,0
USR_1829,0.3903,0.4415,0.7273,0.2874,0.2114,8.6667,0.7688,0.22,0
USR_1830,0.7124,0.5722,1.0,-0.3198,0.0295,6.7143,0.7007,0.2227,0
USR_1831,0.5837,0.3763,0.8571,0.1926,0.0728,6.6667,0.782,0.1065,0
USR_1832,0.0,0.5927,1.0,-0.3883,0.6274,3.5,0.9277,0.0996,0
USR_1833,0.4703,0.7182,0.8667,0.3683,0.1085,8.5,0.7969,0.1875,0
USR_1834,0.4925,0.5659,0.6364,0.0315,0.0242,8.3333,0.7205,0.129,0
USR_1835,0.3244,0.431,1.0,0.3208,0.3286,2.6667,0.749,0.046,0
USR_1836,0.5672,0.6836,0.8462,0.3288,0.24,8.3333,0.7494,0.1142,0
USR_1837,0.0,0.6775,0.6667,-1.0,0.4369,3.6667,0.8448,0.2617,1
USR_1838,0.6422,0.6765,0.6,-0.3137,0.5022,7.3333,0.7089,0.0678,0
USR_1839,0.3783,0.4594,0.8,0.3636,0.17,4.0,0.9862,0.0873,0
USR_1840,0.0,0.3896,0.8333,-0.1871,0.779,2.1429,0.6526,0.029,1
USR_1841,0.5086,0.7291,0.5,-0.9414,0.2688,7.5,0.722,0.2044,0
USR_1842,0.3503,0.4203,0.8,-1.0,0.2507,6.1667,0.9279,0.1615,0
USR_1843,0.0,0.1405,1.0,-0.5266,0.8619,2.6667,0.8814,0.0812,1
USR_1844,0.0,0.5653,0.6667,0.5577,0.2003,2.8333,0.4486,0.0,0
USR_1845,0.0,0.36,0.6667,-0.2842,0.4059,2.8333,0.8459,0.0579,1
USR_1846,0.4552,0.9249,0.8333,0.2396,0.185,6.5,0.7321,0.0742,0
USR_1847,0.2875,0.4092,0.8333,-0.7472,0.0583,3.8571,0.7256,0.2853,0
USR_1848,0.5087,0.7341,1.0,-1.0,0.0844,5.0,0.6965,0.2747,0
USR_1849,0.0335,0.3032,0.7,-1.0,1.0,5.0,0.7355,0.0468,1
USR_1850,0.4367,0.373,0.6364,0.0258,0.1839,5.6667,0.7173,0.1034,0
USR_1851,0.6219,0.7537,0.8462,0.1753,0.2961,10.8333,0.7338,0.1336,0
USR_1852,0.0,0.6459,1.0,-1.0,0.4154,8.0,0.7252,0.0823,1
USR_1853,0.4964,0.5245,0.625,0.3269,0.0657,11.0,0.8928,0.0455,0
USR_1854,0.5184,0.1451,0.75,0.7752,0.0222,2.1429,0.5,0.0,0
USR_1855,0.4837,0.8762,1.0,-0.016,0.1126,8.1667,0.674,0.187,0
USR_1856,0.2469,0.6754,0.9286,-0.0713,0.0908,7.0,0.808,0.0551,0
USR_1857,0.167,0.7315,1.0,0.1143,0.3376,6.3333,0.7373,0.0423,0
USR_1858,0.2143,0.5875,0.75,0.1491,0.4693,9.6667,0.7838,0.025,0
USR_1859,0.6099,0.6424,1.0,0.2311,0.1884,10.0,0.6908,0.0925,0
USR_1860,0.0,0.4004,0.75,-0.4784,0.3065,1.8333,0.8096,0.1189,1
USR_1861,0.0,0.3027,0.6667,-1.0,0.352,2.3333,0.7264,0.1605,1
USR_1862,0.1742,0.7772,0.875,-1.0,0.4259,7.8333,0.8213,0.0985,1
USR_1863,0.1514,0.2765,0.9091,0.391,0.2097,5.8333,0.7052,0.1798,0
USR_1864,0.6225,0.2203,1.0,0.4557,0.3378,3.5714,0.5715,0.0803,0
USR_1865,0.634,0.1621,0.75,0.5262,0.1186,3.1667,0.6731,0.0352,0
USR_1866,0.6766,0.3763,0.5,-0.1179,0.1602,3.0,0.7226,0.0822,0
USR_1867,0.1501,0.5392,0.7143,-0.0893,0.5183,9.6667,0.7519,0.0857,1
USR_1868,0.4605,0.6641,0.9231,-1.0,0.6142,9.6667,0.7075,0.1122,1
USR_1869,0.0,0.2538,0.75,-0.355,0.7198,5.5,0.5,0.1728,1
USR_1870,0.3527,0.5683,0.7,0.3658,0.3694,6.4286,0.7182,0.1125,0
USR_1871,0.2543,0.6006,0.6,-0.3134,0.2063,8.3333,0.6697,0.1047,1
USR_1872,0.3202,0.733,1.0,-0.4654,0.5875,3.1667,0.8094,0.1273,1
USR_1873,0.0,0.6039,0.8571,-0.026,0.199,3.8333,0.7881,0.2522,0
USR_1874,0.0589,0.6293,1.0,-0.5776,0.3737,4.1667,0.6319,0.2899,0
USR_1875,0.4022,0.5823,0.8,-0.0406,0.6626,5.1667,0.7862,0.0767,0
USR_1876,0.2998,0.6861,0.7143,0.5204,0.0442,7.6667,0.7208,0.2081,0
USR_1877,0.6615,0.3511,1.0,0.6008,0.1488,3.8333,0.9062,0.0652,0
USR_1878,0.0,0.189,0.8571,-0.6159,0.3307,2.0,0.5,0.1982,1
USR_1879,0.5521,0.6764,1.0,0.1506,0.369,5.5,0.7155,0.1777,0
USR_1880,0.4191,0.1958,0.8,-0.4621,0.1363,5.5,0.7542,0.1833,0
USR_1881,0.156,0.3429,1.0,-0.1937,0.7141,4.1429,0.8028,0.0506,0
USR_1882,0.3753,0.3271,0.9167,0.4822,0.2092,6.5,0.8277,0.0349,0
USR_1883,0.0,0.0,1.0,0.3197,0.4263,2.6667,0.5,0.1052,0
USR_1884,0.4374,0.6237,0.75,-0.6439,0.4322,6.3333,0.7544,0.1352,1
USR_1885,0.4165,0.5584,0.8889,-0.1261,0.1021,4.8333,0.7183,0.1969,0
USR_1886,0.085,0.5302,0.6667,0.4421,0.2489,3.0,0.9172,0.0601,0
USR_1887,0.4728,0.8879,1.0,-0.013,0.336,9.1667,0.7573,0.1277,0
USR_1888,0.4978,0.4768,0.625,0.0014,0.2277,6.5714,0.7225,0.1586,0
USR_1889,0.1625,0.6435,1.0,-0.575,0.2862,3.5714,0.7511,0.2689,0
USR_1890,0.0422,0.4606,0.7273,0.0616,0.245,7.1667,0.7597,0.074,0
USR_1891,0.0,0.0351,0.5714,0.27,0.2551,4.0,0.6723,0.0095,0
USR_1892,0.0,0.7075,1.0,-0.182,0.6307,5.8333,0.7011,0.0406,0
USR_1893,0.4216,0.6158,1.0,-0.2134,0.6423,7.5,0.7644,0.0312,0
USR_1894,0.2886,0.5958,1.0,-1.0,0.4329,2.8333,0.5783,0.2568,1
USR_1895,0.599,0.4498,1.0,-0.6955,0.3445,4.3333,0.6569,0.159,0
USR_1896,0.2574,0.6459,0.8,-0.0934,0.1721,6.0,0.7252,0.2245,0
USR_1897,0.4098,0.8319,1.0,-1.0,0.3095,5.5,0.732,0.1708,1
USR_1898,0.2987,0.5136,1.0,-1.0,0.3216,4.3333,0.5964,0.4172,1
USR_1899,0.5864,0.769,0.7778,0.2257,0.1022,4.5,0.6772,0.0816,0
USR_1900,0.0,0.6886,1.0,-0.4637,0.9169,3.5,0.6836,0.0052,1
USR_1901,0.0418,0.6665,0.7273,-0.1679,0.5688,7.6667,0.6599,0.0649,0
USR_1902,0.3162,0.3335,0.7143,-1.0,0.1238,3.1667,0.7383,0.1289,1
USR_1903,0.0034,0.4764,0.8333,-1.0,1.0,3.0,0.5,0.0829,1
USR_1904,0.0,0.5638,1.0,-0.2561,0.2397,6.3333,0.7508,0.2326,0
USR_1905,0.8292,0.5843,0.8,-0.05,0.0534,5.5,0.8862,0.1204,0
USR_1906,0.3429,0.4949,0.9,0.3674,0.1538,6.8333,0.7373,0.0581,0
USR_1907,0.0738,0.3917,1.0,-1.0,0.1069,4.6667,0.9204,0.2347,0
USR_1908,0.4499,0.6572,0.875,0.1318,0.1472,8.0,0.7836,0.0415,0
USR_1909,0.4093,0.1591,1.0,-0.0543,0.1318,4.0,0.6573,0.0917,0
USR_1910,0.1103,0.0975,0.8,0.0837,0.4215,2.5,0.681,0.091,0
USR_1911,0.4682,0.3419,0.8571,-0.1386,0.0792,2.8571,0.7811,0.1537,0
USR_1912,0.3705,0.8586,1.0,-0.1937,0.0634,2.8333,0.5,0.4285,0
USR_1913,0.1937,0.76,0.6667,-0.2731,0.7467,6.3333,0.5,0.0424,1
USR_1914,0.4991,0.661,0.6667,0.0869,0.3325,5.5,0.858,0.1091,0
USR_1915,0.0582,0.6151,0.7895,-1.0,0.9639,8.1667,0.9004,0.1982,1
USR_1916,0.236,0.1716,0.875,-0.0889,0.4671,5.3333,0.7231,0.0393,0
USR_1917,0.0167,0.7234,1.0,-0.3585,0.2223,4.5714,0.814,0.1338,0
USR_1918,0.1982,0.6146,0.7273,-0.6392,1.0,7.3333,0.8419,0.0767,1
USR_1919,0.4169,0.4277,0.9,0.3647,0.381,7.1667,0.7822,0.0933,0
USR_1920,0.0,0.6337,1.0,-0.159,0.4581,6.7143,0.7334,0.112,0
USR_1921,0.3649,0.5765,0.625,0.1562,0.1699,4.5714,0.7417,0.0882,0
USR_1922,0.2587,0.6031,0.6667,-0.376,0.5026,4.8333,0.9481,0.136,0
USR_1923,0.6295,0.5867,0.6429,0.0757,0.3073,10.0,0.7266,0.1187,0
USR_1924,0.6796,0.48,0.8571,-1.0,0.2343,7.3333,0.7058,0.1272,1
USR_1925,0.571,0.0372,1.0,0.2618,0.2864,4.3333,0.7334,0.0,0
USR_1926,0.4885,0.5144,0.6667,0.6567,0.0256,6.8333,0.6998,0.0787,0
USR_1927,0.4893,0.4726,1.0,-1.0,0.3269,4.1667,0.7477,0.1138,1
USR_1928,0.4358,0.7935,1.0,0.0974,0.033,8.1667,0.6781,0.1357,0
USR_1929,0.0,0.4287,0.6667,-0.1391,0.8246,3.3333,0.7776,0.0671,1
USR_1930,0.4118,0.4159,0.6667,-0.4714,0.2395,2.8333,0.6812,0.2599,1
USR_1931,0.0,0.8221,0.75,0.0226,0.1641,7.1667,0.7862,0.1411,0
USR_1932,0.0,0.1991,0.8,-1.0,0.8909,4.1667,0.8618,0.0996,1
USR_1933,0.0,0.3919,0.6667,0.1851,0.2762,4.8333,0.6529,0.0073,0
USR_1934,0.0607,0.6398,0.9231,-0.009,0.2255,8.1667,0.689,0.0417,0
USR_1935,0.4334,0.4406,0.875,-0.3348,0.3339,4.7143,0.673,0.2827,1
USR_1936,0.3334,0.5117,1.0,-0.0538,0.2329,3.1667,0.732,0.1121,0
USR_1937,0.2215,0.3919,1.0,-0.0635,0.1733,4.1667,0.8261,0.1553,0
USR_1938,0.3355,0.5928,1.0,-0.6229,0.3533,8.8333,0.7016,0.1396,1
USR_1939,0.1039,0.4073,0.5556,0.5531,0.1216,7.0,0.9261,0.0692,0
USR_1940,0.0,0.5365,0.6667,0.6199,0.1058,5.7143,0.7358,0.079,0
USR_1941,0.0,0.5864,1.0,-1.0,1.0,4.6667,0.7867,0.1015,1
USR_1942,0.5596,0.428,0.5833,-1.0,0.5863,3.7143,0.7647,0.1807,1
USR_1943,0.2301,0.7188,0.625,-0.2715,0.4727,6.0,0.7463,0.1194,0
USR_1944,0.0,0.2859,1.0,-1.0,0.9356,3.3333,0.6494,0.0837,1
USR_1945,0.2103,0.4716,1.0,-1.0,0.1717,7.3333,0.6661,0.1424,0
USR_1946,0.0,0.3434,0.6667,-0.9886,1.0,3.3333,0.5,0.0252,1
USR_1947,0.3183,0.6291,1.0,-0.2739,0.6315,6.8333,0.7303,0.1794,0
USR_1948,0.0,0.2783,0.6,-0.5784,0.3406,3.7143,0.9118,0.394,1
USR_1949,0.611,0.5482,0.8333,0.1093,0.0615,7.3333,0.7894,0.234,0
USR_1950,0.0,0.233,0.6,0.1478,0.3137,2.5714,0.7946,0.0405,0
USR_1951,0.5858,0.5072,0.7778,0.051,0.028,7.8333,0.7401,0.2135,0
USR_1952,0.0466,0.5521,0.8889,-0.1266,0.1124,6.3333,0.8506,0.0667,0
USR_1953,0.254,0.1399,0.8,0.3437,0.3276,4.4286,0.5,0.0922,0
USR_1954,0.3354,0.7167,0.8,-0.2181,0.3226,8.0,0.7217,0.0611,0
USR_1955,0.2213,0.0792,0.8,-0.3677,0.1613,3.8333,0.6821,0.2949,0
USR_1956,0.2953,0.5461,1.0,-1.0,0.4953,4.8333,0.7862,0.1999,0
USR_1957,0.1779,0.5649,0.7222,0.4735,0.2606,10.1667,0.761,0.0113,0
USR_1958,0.6526,0.6983,0.9,0.2038,0.3749,6.3333,0.8136,0.1251,0
USR_1959,0.0,0.6218,0.8889,0.6627,0.1425,4.6667,0.9453,0.1585,0
USR_1960,0.0,0.5906,0.8333,-0.0623,0.1367,8.5,0.7889,0.0355,0
USR_1961,0.5211,0.45,0.7,0.6296,0.1864,6.5,0.7129,0.0687,0
USR_1962,0.3212,0.7673,0.9167,0.138,0.1344,9.8571,0.7691,0.1654,0
USR_1963,0.4835,0.3811,1.0,0.0017,0.0556,7.1667,0.8185,0.0433,0
USR_1964,0.2033,0.4975,1.0,-1.0,0.5252,8.8571,0.7526,0.1136,1
USR_1965,0.334,0.3505,0.8182,0.4191,0.109,5.8333,0.7096,0.2066,0
USR_1966,0.4852,0.4011,0.8333,-0.9458,0.1377,6.2857,0.6989,0.2944,1
USR_1967,0.3918,0.5376,0.8,0.2903,0.0273,4.5,0.7729,0.235,0
USR_1968,0.4752,0.51,0.9286,-0.088,0.1972,6.1429,0.674,0.0828,0
USR_1969,0.0915,0.3864,0.9167,0.6327,0.0508,7.5714,0.821,0.178,0
USR_1970,0.5284,0.5707,0.8571,-1.0,0.225,4.8333,0.6338,0.3015,0
USR_1971,0.4553,0.465,1.0,0.378,0.3436,6.6667,0.7763,0.0434,0
USR_1972,0.3514,0.7218,0.5385,0.4888,0.1761,10.1667,0.6892,0.0446,0
USR_1973,0.0,0.3487,0.7143,-1.0,1.0,4.1667,0.738,0.0836,1
USR_1974,0.4686,0.6961,0.6667,-0.7231,0.3637,8.5,0.8524,0.1872,0
USR_1975,0.5619,0.369,0.875,0.5999,0.1053,5.5,0.7324,0.1047,0
USR_1976,0.365,0.5859,0.8333,-1.0,0.2623,6.8333,0.683,0.192,1
USR_1977,0.0,0.3918,1.0,0.2128,0.2191,4.1429,0.6797,0.0381,0
USR_1978,0.2946,0.4675,1.0,-0.2167,0.1648,2.8333,0.7831,0.244,0
USR_1979,0.4875,0.7328,0.6,-0.2839,0.2419,5.8571,0.7322,0.1649,0
USR_1980,0.3641,0.6347,0.6923,-0.1307,0.1938,7.3333,0.5985,0.1938,0
USR_1981,0.0,0.762,0.75,-1.0,0.3253,2.2,0.5886,0.1947,1
USR_1982,0.2622,0.5162,1.0,-1.0,0.5446,5.7143,0.7632,0.1757,1
USR_1983,0.2323,0.4658,0.9286,0.5641,0.1935,7.6667,0.7447,0.0532,0
USR_1984,0.1875,0.4353,0.8333,-0.0888,0.54,4.6667,0.6662,0.0724,0
USR_1985,0.4719,0.6717,1.0,0.3585,0.3151,2.8333,0.8812,0.0321,0
USR_1986,0.5235,0.5083,0.7778,-1.0,0.2586,2.8333,0.7053,0.2079,0
USR_1987,0.035,0.4395,1.0,0.428,0.1645,4.4286,0.7257,0.0733,0
USR_1988,0.1333,0.2944,0.6667,-0.5458,0.7732,1.8333,0.7882,0.0517,1
USR_1989,0.22,0.7038,0.7692,0.2674,0.4916,8.6667,0.7726,0.0181,0
USR_1990,0.645,0.3884,0.875,-0.3141,0.0297,6.8333,0.7743,0.3147,0
USR_1991,0.5882,0.3748,0.7143,-0.3535,0.1834,8.0,0.8054,0.0944,0
USR_1992,0.1809,0.2415,0.6667,-1.0,0.6275,3.1667,0.9784,0.2088,1
USR_1993,0.4513,0.6552,0.8889,0.2386,0.3513,7.0,0.6916,0.0381,0
USR_1994,0.0714,0.7543,0.8571,-0.8581,0.6045,5.0,0.6284,0.0586,1
USR_1995,0.6597,0.7397,1.0,-0.3123,0.0987,4.5,0.7063,0.2379,0
USR_1996,0.4844,0.6706,0.9,-0.0415,0.4642,4.8333,0.7212,0.0869,0
USR_1997,0.7069,0.2086,0.6667,-0.1861,0.3064,4.3333,0.6945,0.0628,1
USR_1998,0.3982,0.2489,0.7778,-0.0723,0.0628,3.1667,0.9349,0.0702,0
USR_1999,0.4859,0.7815,0.8,0.0286,0.2019,7.0,0.6912,0.2113,0
USR_2000,0.6658,0.6221,0.9412,-1.0,0.4098,6.1667,0.6761,0.2504,1
