user_id,income_regularity,spending_consistency,bill_payment_ratio,savings_rate,emi_burden_ratio,upi_activity_volume,rent_payment_regularity,cash_withdrawal_ratio,TARGET,age,monthly_income,cibil_score,employment_type,loan_type,existing_emi,account_age_months
USR_0435,0.4021,0.6407,1.0,0.108,0.0857,5.0,0.7813,0.1357,0,34,25728,645.0,salaried,two_wheeler,2929.2,70
USR_0075,0.3386,0.4129,0.8,-0.8934,0.1254,3.0,0.6714,0.2556,1,44,22308,595.0,farmer,xpress_credit,2220.32,6
USR_1792,0.111,0.5568,0.7,0.6859,0.0466,2.6667,0.5,0.2043,0,40,117667,589.0,salaried,xpress_power,8359.53,81
USR_1235,0.3616,0.7079,1.0,-0.5726,0.1249,7.3333,0.7168,0.0422,0,31,22667,621.0,farmer,xpress_power,3637.9,17
USR_0919,0.2926,0.7507,0.7273,0.2319,0.2831,8.3333,0.7523,0.0663,0,51,45782,676.0,salaried,two_wheeler,14383.42,39
USR_1712,0.0,0.5491,0.5556,-0.7434,0.0755,5.5,0.9319,0.2595,1,68,11215,575.0,student,xpress_power,3855.93,71
USR_1671,0.4575,0.4925,0.5714,-0.0695,0.8084,5.1667,0.5,0.0866,1,65,193340,,self_employed,two_wheeler,105874.23,114
USR_1621,0.3,0.6724,1.0,0.55,0.1005,6.6667,0.7756,0.0726,0,68,124762,,salaried,xpress_credit,21811.8,85
USR_0763,0.2885,0.5906,0.8462,0.4248,0.1086,9.3333,0.6714,0.1874,0,38,49148,,self_employed,two_wheeler,6621.69,16
USR_0990,0.4295,0.3439,0.6667,-0.3283,0.0767,4.1667,0.757,0.2587,1,71,5986,,student,two_wheeler,3407.93,106
USR_0389,0.0,0.3604,1.0,-0.1648,0.9823,2.6667,0.5,0.0225,1,68,143296,,self_employed,xpress_power,70048.97,17
USR_0236,0.1986,0.4449,1.0,0.0157,0.2292,5.2857,0.8408,0.1431,0,56,26733,651.0,gig_worker,xpress_power,11386.96,39
USR_1507,0.0818,0.5737,0.8,-0.1163,0.3531,5.0,0.81,0.2334,0,69,31462,,salaried,two_wheeler,11017.75,115
USR_0268,0.0147,0.4737,1.0,-0.9727,1.0,5.4286,0.7435,0.1193,1,57,58355,,self_employed,xpress_power,28004.03,28
USR_1188,0.6457,0.5562,0.7778,-0.3195,0.0282,7.5,0.6829,0.1624,0,69,21292,,gig_worker,two_wheeler,1846.32,78
USR_0118,0.5125,0.5879,1.0,-1.0,0.6073,7.8333,0.7528,0.0801,1,42,10147,682.0,student,xpress_credit,6591.74,72
USR_1607,0.0078,0.639,0.5556,0.3252,0.3154,10.0,0.7467,0.0368,0,33,104593,,self_employed,two_wheeler,38763.03,14
USR_0674,0.4674,0.5397,1.0,-0.9508,0.3569,5.5,0.722,0.1593,1,63,13730,,gig_worker,two_wheeler,8353.64,13
USR_0250,0.324,0.6504,0.6429,0.0751,0.1722,9.3333,0.7568,0.1541,0,52,30481,644.0,gig_worker,xpress_credit,11174.04,110
USR_1453,0.5754,0.6578,0.8462,-1.0,0.1744,8.0,0.7147,0.2349,1,60,3721,,student,xpress_power,2066.07,106
USR_1995,0.6597,0.7397,1.0,-0.3123,0.0987,4.5,0.7063,0.2379,0,35,12720,,student,two_wheeler,2513.88,103
USR_0095,0.4746,0.4455,1.0,-0.0437,0.0774,6.8333,0.5,0.1603,0,52,11152,,student,two_wheeler,1878.94,39
USR_0034,0.6747,0.7576,0.7692,-0.1325,0.1227,8.3333,0.6517,0.3142,0,68,19565,600.0,farmer,two_wheeler,12322.63,27
USR_1464,0.263,0.6256,0.5,-0.3646,0.5341,3.6667,0.6698,0.2375,0,50,17269,763.0,retired,xpress_credit,11371.55,40
USR_1668,0.4886,0.4889,0.6667,0.465,0.099,6.0,0.7346,0.2127,0,38,37527,579.0,retired,two_wheeler,8537.5,113
USR_0449,0.306,0.4348,1.0,0.5654,0.0692,5.5,0.7161,0.0686,0,58,35991,,self_employed,xpress_power,5995.63,6
USR_0717,0.3351,0.294,1.0,-1.0,1.0,2.5,0.8757,0.0251,1,24,58128,555.0,self_employed,xpress_credit,16355.62,71
USR_1810,0.3425,0.7312,0.8333,0.3552,0.2996,8.3333,0.7095,0.0193,0,23,45284,677.0,salaried,xpress_power,29464.18,107
USR_1518,0.5604,0.5817,1.0,-0.8778,0.1873,6.8333,0.7283,0.2582,0,62,10962,849.0,student,xpress_credit,2945.13,19
USR_0001,0.0,0.2155,1.0,0.1105,0.1034,6.1429,0.6611,0.2695,0,56,37802,,gig_worker,xpress_credit,5723.68,83
USR_1376,0.0331,0.5877,0.5556,0.597,0.1366,5.0,0.7522,0.1795,0,49,119963,,self_employed,two_wheeler,26651.35,38
USR_1102,0.3553,0.5305,0.8571,0.1813,0.3296,5.0,0.7015,0.1254,0,21,111496,782.0,salaried,xpress_power,24129.27,21
USR_1109,0.0,0.3659,1.0,0.1762,0.4847,2.6667,0.7397,0.07,0,40,119733,,salaried,xpress_credit,45181.6,113
USR_1227,0.4277,0.5225,0.7059,0.5068,0.0547,8.6667,0.7067,0.1166,0,27,93127,,self_employed,two_wheeler,6257.25,45
USR_0083,0.6171,0.6001,0.6875,0.1652,0.4281,6.5,0.7729,0.0632,0,54,87709,,self_employed,xpress_power,60282.46,50
USR_1289,0.0,0.3751,0.6667,-0.5604,0.7414,3.3333,0.8599,0.0813,1,51,24465,,salaried,xpress_power,12219.74,37
USR_0677,0.3121,0.4654,0.6667,0.2844,0.2243,4.0,0.8387,0.2084,0,48,35363,671.0,self_employed,xpress_power,14986.46,106
USR_1921,0.3649,0.5765,0.625,0.1562,0.1699,4.5714,0.7417,0.0882,0,30,56149,570.0,retired,two_wheeler,14190.46,113
USR_1047,0.4264,0.5237,0.6667,0.0221,0.2075,9.3333,0.6667,0.2369,0,33,31686,621.0,retired,xpress_power,11832.12,27
USR_0771,0.6453,0.4434,0.6,0.7005,0.061,5.1667,0.7859,0.0919,0,58,89499,625.0,salaried,two_wheeler,17877.54,98
USR_1947,0.3183,0.6291,1.0,-0.2739,0.6315,6.8333,0.7303,0.1794,0,52,44022,695.0,retired,xpress_credit,27003.6,24
USR_1281,0.1653,0.5761,1.0,0.5039,0.0301,8.1667,0.7996,0.0593,0,69,124017,824.0,salaried,xpress_credit,9071.58,116
USR_1581,0.4666,0.7552,0.6667,0.1608,0.2938,4.3333,0.5,0.2213,0,36,26784,608.0,farmer,two_wheeler,7482.65,104
USR_1489,0.2934,0.4778,0.6667,0.3235,0.2141,3.3333,0.5,0.2093,0,33,21611,713.0,salaried,xpress_power,7782.86,109
USR_0405,0.2415,0.1134,0.5714,0.2578,0.3869,5.5714,0.8336,0.0559,1,30,113547,,self_employed,xpress_credit,78760.26,119
USR_1728,0.251,0.4514,1.0,-0.1411,0.1041,3.8333,0.8232,0.1953,0,60,19755,801.0,farmer,xpress_credit,4662.6,57
USR_1299,0.512,0.5252,0.8333,0.4732,0.2736,5.8333,0.7136,0.0623,0,63,142317,,self_employed,xpress_power,68063.96,19
USR_1341,0.0567,0.4649,0.75,0.1318,0.2965,2.6667,0.6964,0.2365,0,45,43387,839.0,self_employed,two_wheeler,9677.55,29
USR_0105,0.0379,0.0686,0.75,-0.0712,0.3166,3.0,0.5,0.1021,0,57,23512,,salaried,xpress_credit,10278.63,24
USR_0689,0.0711,0.5719,0.9,0.1792,0.2193,7.0,0.698,0.1047,0,34,120195,755.0,self_employed,two_wheeler,31487.5,79
USR_1306,0.3542,0.4332,0.8333,0.749,0.0694,6.1429,0.6799,0.1423,0,33,137058,,salaried,xpress_credit,12336.84,56
USR_0827,0.3858,0.8296,0.875,-0.5557,0.7189,11.3333,0.7178,0.0333,1,25,45461,,salaried,two_wheeler,19934.35,52
USR_0063,0.6434,0.5962,0.625,0.635,0.0761,4.8333,0.9168,0.1358,0,69,102508,,salaried,two_wheeler,11202.48,42
USR_0853,0.0,0.3248,1.0,0.4009,0.0181,3.1667,0.857,0.1366,0,66,38723,651.0,salaried,two_wheeler,2361.84,82
USR_1354,0.4716,0.4426,0.7778,-1.0,0.4238,5.0,0.7761,0.0,1,50,8260,842.0,gig_worker,xpress_credit,3403.13,70
USR_0224,0.5201,0.8153,0.9286,-1.0,0.1568,9.5,0.6997,0.2356,1,45,11177,,self_employed,xpress_credit,4384.8,79
USR_0146,0.2261,0.411,0.8333,0.4359,0.3025,7.1667,0.7028,0.0676,0,43,147596,766.0,salaried,xpress_power,75008.52,104
USR_1089,0.0,0.724,1.0,-1.0,0.3598,4.8333,0.7502,0.1563,1,45,28207,715.0,farmer,xpress_power,4236.58,9
USR_0374,0.0,0.6667,0.6,0.2017,0.1411,4.5,0.7266,0.3338,0,20,29337,,self_employed,two_wheeler,8307.21,66
USR_1421,0.163,0.6101,1.0,0.7611,0.0849,3.8333,0.8894,0.0293,0,40,87085,,self_employed,two_wheeler,14959.27,76
USR_1143,0.1422,0.111,1.0,-0.3841,1.0,2.3333,0.7627,0.0,1,27,144188,673.0,salaried,xpress_credit,94449.1,40
USR_1827,0.2201,0.4937,0.8889,0.4753,0.1654,6.3333,0.6617,0.0616,0,44,134599,,salaried,xpress_power,30701.21,84
USR_1495,0.5265,0.6307,0.75,-0.1096,0.7645,9.3333,0.6809,0.024,1,34,181955,,self_employed,xpress_power,124834.95,52
USR_1602,0.584,0.4436,0.6,0.5515,0.0913,6.8333,0.7356,0.101,0,42,94637,,salaried,two_wheeler,14321.97,117
USR_1271,0.1692,0.5937,1.0,-0.2323,0.3492,5.3333,0.7718,0.2065,0,58,13806,808.0,gig_worker,two_wheeler,7302.32,88
USR_0010,0.4083,0.7998,0.9375,0.1835,0.1611,8.3333,0.7595,0.0913,0,35,29271,,gig_worker,xpress_credit,6714.75,29
USR_0450,0.1818,0.5418,0.7,0.1094,0.2955,5.3333,0.6773,0.094,0,22,77875,768.0,salaried,xpress_credit,30200.53,71
USR_0709,0.4073,0.512,1.0,-1.0,0.0962,5.3333,0.8551,0.0738,0,18,12743,603.0,student,xpress_power,746.72,80
USR_0256,0.0,0.3709,0.75,-0.2718,0.5691,4.6667,0.7507,0.0971,1,50,112539,,salaried,xpress_power,50630.47,52
USR_0883,0.4092,0.6047,0.9,-0.9687,0.2095,5.8333,0.7158,0.327,1,19,8796,580.0,student,two_wheeler,3313.54,2
USR_0390,0.4661,0.3713,0.6,-1.0,0.7504,4.6667,0.7637,0.2809,1,40,10094,,student,xpress_credit,5183.07,13
USR_0909,0.2153,0.3813,0.8,0.0146,0.5612,7.8333,0.83,0.0632,0,28,187229,,self_employed,two_wheeler,100103.56,15
USR_0925,0.3716,0.565,0.6,0.6725,0.0979,2.1667,0.8092,0.0766,0,21,73230,,self_employed,two_wheeler,50820.65,112
USR_1704,0.7097,0.6244,0.7,-0.5025,0.6197,8.0,0.7953,0.098,1,70,44142,771.0,self_employed,xpress_power,24045.11,29
USR_1233,0.5395,0.636,0.5714,0.3332,0.0297,5.6667,0.8891,0.2745,0,20,27928,,gig_worker,two_wheeler,2576.37,83
USR_0461,0.6113,0.6396,1.0,-0.1911,0.5087,9.5,0.7548,0.1008,0,69,69318,,salaried,two_wheeler,15667.54,48
USR_1270,0.6302,0.4838,1.0,0.0977,0.0552,2.6667,0.699,0.3541,0,20,15302,,farmer,xpress_credit,2136.64,34
USR_1760,0.3092,0.6087,1.0,-0.2646,0.6137,10.8333,0.7555,0.0969,0,30,56339,828.0,retired,two_wheeler,29425.47,21
USR_1169,0.4244,0.0501,1.0,0.4303,0.2626,7.8333,0.7807,0.0882,0,60,104233,790.0,salaried,xpress_power,39329.25,119
USR_0959,0.5575,0.4857,1.0,-0.5616,0.7882,4.8333,0.8393,0.0588,0,51,28802,632.0,gig_worker,two_wheeler,19607.97,16
USR_0502,0.0,0.5329,0.6667,-0.9674,1.0,3.5,0.7769,0.0212,1,57,169973,,self_employed,two_wheeler,115364.3,27
USR_0740,0.55,0.4735,1.0,0.3164,0.3541,4.3333,0.7819,0.1166,0,26,199826,,self_employed,xpress_credit,107148.79,11
USR_1850,0.4367,0.373,0.6364,0.0258,0.1839,5.6667,0.7173,0.1034,0,67,24277,569.0,gig_worker,two_wheeler,6867.83,97
USR_0869,0.3511,0.3494,1.0,-0.1841,0.5548,4.6667,0.6123,0.0404,0,33,34360,683.0,salaried,xpress_credit,19603.47,38
USR_0732,0.2936,0.4919,1.0,-0.3253,0.6095,4.2857,0.8809,0.0507,1,50,68785,617.0,salaried,two_wheeler,35412.67,75
USR_0540,0.0,0.2885,1.0,0.6747,0.0678,3.5,0.5,0.2258,0,65,94414,602.0,salaried,xpress_credit,7804.07,52
USR_1202,0.5754,0.7778,1.0,0.0959,0.3288,9.3333,0.7889,0.1597,0,18,40395,,salaried,xpress_credit,23055.91,71
USR_0698,0.4113,0.6077,0.875,0.5102,0.1767,9.3333,0.7141,0.1177,0,21,33834,,self_employed,two_wheeler,17497.82,105
USR_1393,0.5111,0.7628,0.8571,-1.0,0.2003,8.3333,0.7228,0.1849,0,65,10015,683.0,retired,xpress_power,3869.29,5
USR_1377,0.6895,0.6949,0.9286,0.5671,0.0458,6.6667,0.7015,0.2035,0,49,62498,,salaried,two_wheeler,7184.5,56
USR_1146,0.5888,0.6108,0.6154,0.2747,0.2545,6.5,0.6723,0.1139,0,48,29924,573.0,self_employed,two_wheeler,13239.6,101
USR_1032,0.1804,0.6607,0.75,-1.0,1.0,3.8333,0.8416,0.0892,1,29,102566,643.0,salaried,two_wheeler,29274.19,62
USR_0373,0.6362,0.4925,1.0,0.0685,0.3119,2.1667,0.8068,0.0991,0,64,39045,,salaried,two_wheeler,19406.12,43
USR_0668,0.5681,0.3886,0.625,-1.0,0.0895,4.8333,0.6558,0.1929,1,51,4462,,student,xpress_power,1833.15,6
USR_1526,0.2866,0.4884,0.6667,0.2332,0.2962,5.5714,0.744,0.0463,0,40,38028,602.0,gig_worker,xpress_power,26082.46,36
USR_0358,0.379,0.5078,1.0,0.3685,0.2316,7.1667,0.9099,0.1325,0,62,57093,811.0,self_employed,xpress_power,30918.08,15
USR_0968,0.3028,0.7538,1.0,0.6044,0.1007,8.1667,0.7919,0.0354,0,23,181545,706.0,self_employed,xpress_power,16316.09,66
USR_0784,0.33,0.6404,0.7778,0.4297,0.289,7.6667,0.7482,0.0917,0,36,80184,,salaried,xpress_credit,31921.46,108
USR_0736,0.3061,0.2316,0.8571,0.2333,0.2763,6.1667,0.8082,0.0472,0,19,106647,,salaried,two_wheeler,70266.61,110
USR_1036,0.3632,0.6926,0.7143,-0.1612,0.4162,8.5,0.7498,0.0764,0,71,30460,,self_employed,two_wheeler,15261.06,54
USR_0971,0.0,0.3578,1.0,-0.1124,0.5869,2.5714,0.9256,0.0976,0,31,76914,,salaried,two_wheeler,47911.02,17
USR_1525,0.4615,0.3949,0.75,0.3364,0.3297,4.3333,0.7457,0.1031,0,50,109655,,self_employed,xpress_credit,49609.07,54
USR_1487,0.4608,0.3842,1.0,0.3902,0.0737,6.1667,0.9102,0.2238,0,36,70904,,salaried,two_wheeler,10032.97,67
USR_1524,0.5265,0.7186,1.0,-1.0,0.5966,5.6667,0.8207,0.2235,1,59,7665,575.0,student,xpress_power,4513.19,77
USR_1491,0.2923,0.5858,0.7,-0.4254,0.3373,4.8333,0.9492,0.2416,0,44,21862,818.0,salaried,xpress_credit,11650.06,99
USR_1643,0.5029,0.4545,0.7273,-0.2891,0.4912,5.4286,0.676,0.08,0,20,41622,,retired,two_wheeler,21951.63,14
USR_1253,0.2321,0.4,0.6667,-1.0,0.3148,2.8333,0.9374,0.154,1,66,11422,724.0,student,xpress_credit,2760.76,6
USR_1694,0.6155,0.5818,0.8333,-0.944,0.1743,5.1667,0.6881,0.094,0,50,13822,717.0,farmer,two_wheeler,1591.43,68
USR_1750,0.1741,0.704,1.0,-0.3636,0.1349,7.4286,0.7134,0.2862,0,20,8642,745.0,student,xpress_credit,4814.67,92
USR_1237,0.4089,0.4312,0.5556,0.5605,0.1854,6.2857,0.7523,0.0304,0,24,78083,805.0,salaried,two_wheeler,42607.65,70
USR_0886,0.0,0.4907,1.0,-0.0844,0.2219,6.0,0.8757,0.0623,0,43,85432,,self_employed,two_wheeler,13844.35,13
USR_0080,0.1052,0.6104,0.6667,0.1456,0.0705,4.6667,0.7724,0.0625,0,27,29323,837.0,farmer,xpress_credit,2359.99,95
USR_1173,0.2042,0.2392,0.8182,0.4244,0.0874,6.7143,0.7415,0.0944,0,24,135832,,salaried,two_wheeler,17498.17,107
USR_0815,0.2893,0.6612,0.75,-0.0941,0.1057,3.5,0.7056,0.1435,0,54,39624,,salaried,xpress_credit,4177.34,37
USR_1286,0.5154,0.3758,0.7222,-0.1024,0.0485,7.5714,0.833,0.1402,0,54,19646,679.0,salaried,xpress_credit,1136.43,74
USR_0672,0.2151,0.5273,0.7143,-0.6997,0.1369,7.6667,0.7473,0.096,1,22,22006,,farmer,xpress_power,10813.6,13
USR_1532,0.2952,0.5765,0.6,-0.1243,0.4486,10.3333,0.7956,0.0536,0,30,29330,,gig_worker,two_wheeler,18950.14,14
USR_0058,0.6723,0.5694,1.0,-0.7107,0.2552,6.3333,0.8117,0.1688,0,58,13267,766.0,self_employed,xpress_credit,7592.21,36
USR_0134,0.1618,0.6803,1.0,-0.4533,0.0457,3.5714,0.6713,0.2099,0,65,16150,634.0,self_employed,xpress_power,1086.02,19
USR_1141,0.0,0.2882,1.0,-1.0,1.0,2.1667,0.8188,0.0772,1,31,19750,603.0,gig_worker,two_wheeler,10770.1,83
USR_0934,0.4354,0.5803,1.0,-0.7095,0.1416,10.8333,0.7508,0.1331,1,50,12589,,student,xpress_power,3429.51,113
USR_1685,0.6121,0.569,0.7857,0.2855,0.3475,8.1667,0.7416,0.1295,0,47,59345,827.0,salaried,xpress_power,31993.29,99
USR_0824,0.0486,0.3356,0.875,0.3319,0.403,9.5,0.7747,0.0272,0,55,148058,,salaried,two_wheeler,86802.4,9
USR_1215,0.5148,0.3485,0.625,-0.0651,0.4245,5.0,0.6289,0.1656,0,34,40905,749.0,salaried,xpress_power,20053.58,29
USR_0505,0.757,0.2928,0.75,-1.0,0.1654,7.6667,0.6636,0.35,1,31,8839,,farmer,xpress_power,4001.34,99
USR_1775,0.3538,0.186,0.6667,-0.6625,0.1294,5.0,0.6933,0.0881,1,40,36536,657.0,salaried,xpress_credit,4202.39,49
USR_0348,0.3397,0.535,0.75,0.1604,0.3072,7.5,0.6279,0.1005,0,68,81425,815.0,self_employed,xpress_credit,30648.36,51
USR_0387,0.422,0.7261,0.7692,-0.2958,0.5304,5.3333,0.7236,0.1765,0,35,24087,706.0,retired,xpress_credit,15778.83,65
USR_1025,0.4228,0.3355,0.7273,-1.0,1.0,5.5,0.7337,0.0481,1,21,61883,,self_employed,xpress_power,40679.84,112
USR_0895,0.3955,0.2901,0.7,-0.2155,0.5914,6.5714,0.6708,0.0286,0,70,113863,,self_employed,xpress_credit,68364.51,103
USR_0829,0.6866,0.5472,0.7,0.0736,0.1374,7.0,0.8598,0.209,0,55,19551,570.0,salaried,two_wheeler,4208.71,118
USR_1893,0.4216,0.6158,1.0,-0.2134,0.6423,7.5,0.7644,0.0312,0,69,129414,691.0,self_employed,xpress_power,80039.29,8
USR_0476,0.1355,0.3801,0.6667,0.2158,0.2108,3.8333,0.7183,0.0648,0,54,25768,758.0,farmer,xpress_power,8225.93,32
USR_1471,0.2814,0.3845,0.75,-0.3266,0.1592,11.0,0.7185,0.0528,0,64,118976,,salaried,two_wheeler,6190.21,87
USR_1448,0.4195,0.7086,1.0,-0.2509,0.0752,6.1667,0.7513,0.0836,0,70,10463,673.0,student,xpress_credit,3237.47,100
USR_1582,0.4801,0.6212,0.7692,-0.4899,0.424,4.3333,0.8145,0.1848,0,39,22677,,gig_worker,xpress_power,13614.57,88
USR_0653,0.2827,0.7843,0.9091,0.8081,0.0418,5.8333,0.5,0.1904,0,71,94817,625.0,self_employed,xpress_credit,9223.58,114
USR_0173,0.5595,0.3934,1.0,-1.0,0.0182,8.6667,0.6572,0.231,0,24,5808,572.0,student,xpress_credit,309.82,32
USR_1150,0.3523,0.4324,0.8333,0.109,0.2645,5.5,0.7208,0.2764,0,35,43359,,self_employed,xpress_power,13202.78,60
USR_0039,0.0,0.4793,0.75,-0.7019,0.4944,3.8333,0.8814,0.0725,1,42,118746,,salaried,xpress_power,33619.42,27
USR_0714,0.3269,0.6304,0.75,-0.3886,0.6231,5.0,0.8387,0.0033,1,32,33142,,gig_worker,two_wheeler,16865.02,2
USR_0091,0.0,0.4538,1.0,0.321,0.1927,7.0,0.7657,0.048,0,31,106865,,salaried,two_wheeler,38764.69,86
USR_1937,0.2215,0.3919,1.0,-0.0635,0.1733,4.1667,0.8261,0.1553,0,57,34322,588.0,salaried,two_wheeler,7206.29,21
USR_1206,0.1871,0.4218,1.0,0.515,0.1551,1.8333,0.5216,0.2112,0,43,103952,554.0,salaried,xpress_credit,37312.85,52
USR_0876,0.2218,0.5943,1.0,0.3239,0.1594,4.4286,0.7561,0.0588,0,18,95986,842.0,salaried,xpress_power,20290.18,48
USR_1352,0.001,0.6004,1.0,-0.0761,0.2225,7.5,0.7309,0.1107,0,60,27434,609.0,retired,xpress_power,10892.77,106
USR_1890,0.0422,0.4606,0.7273,0.0616,0.245,7.1667,0.7597,0.074,0,19,125282,654.0,salaried,two_wheeler,27326.03,60
USR_1094,0.4127,0.5607,0.75,0.6254,0.0644,6.5,0.8013,0.1005,0,64,96371,672.0,salaried,two_wheeler,5969.96,107
USR_1156,0.6283,0.5328,1.0,-1.0,0.1513,2.8333,0.5,0.2192,1,22,10892,,gig_worker,two_wheeler,1302.08,92
USR_1782,0.122,0.4545,1.0,-0.6104,0.2895,3.6667,0.6687,0.1097,1,22,58614,823.0,salaried,two_wheeler,36236.26,1
USR_1959,0.0,0.6218,0.8889,0.6627,0.1425,4.6667,0.9453,0.1585,0,20,177862,767.0,self_employed,two_wheeler,35680.08,19
USR_0500,0.0277,0.4497,0.9167,-1.0,0.1921,6.3333,0.7663,0.3092,1,54,10710,554.0,farmer,xpress_credit,4921.52,46
USR_0339,0.3204,0.6155,1.0,0.5923,0.1935,2.0,0.7778,0.0438,0,18,57070,817.0,salaried,xpress_credit,25261.84,27
USR_1189,0.3036,0.4952,0.9444,-0.1956,0.4707,7.4286,0.7011,0.1077,0,21,98184,677.0,salaried,xpress_credit,54193.27,66
USR_0029,0.4565,0.5288,0.7143,-0.8795,0.1795,8.5,0.7289,0.2221,1,69,8423,,student,xpress_power,5350.89,119
USR_1218,0.4425,0.1247,0.8,0.2405,0.155,4.4286,0.6615,0.1844,0,33,35659,831.0,gig_worker,xpress_credit,14828.43,111
USR_1400,0.4258,0.47,0.875,-1.0,0.1788,4.1667,0.4858,0.1112,0,50,3857,579.0,student,xpress_credit,2513.85,4
USR_1821,0.5382,0.4636,0.8571,0.1938,0.3852,8.8333,0.7312,0.1034,0,69,87259,,self_employed,two_wheeler,41137.6,22
USR_0946,0.4238,0.6545,0.75,0.3051,0.0924,6.0,0.6747,0.167,0,67,47125,,salaried,two_wheeler,6660.16,76
USR_0170,0.0,0.5852,0.8333,-0.3158,0.8883,6.1667,0.7176,0.0926,1,34,150588,,self_employed,two_wheeler,88250.99,56
USR_1405,0.3413,0.6629,0.5714,-0.7776,0.4154,4.0,0.6153,0.1562,1,66,12140,800.0,farmer,two_wheeler,6414.91,112
USR_1198,0.0,0.521,0.6364,-0.0273,0.5444,9.5,0.7103,0.1217,0,51,83682,,salaried,xpress_credit,49508.47,86
USR_1254,0.4706,0.7598,0.7778,-0.5893,0.5844,8.3333,0.8036,0.1691,1,50,14927,,gig_worker,two_wheeler,9554.48,59
USR_1614,0.3244,0.8042,0.625,0.1509,0.4243,8.0,0.7333,0.0648,0,50,86745,707.0,salaried,xpress_power,43280.05,51
USR_0913,0.4916,0.6302,0.7273,-0.6544,0.0963,6.6667,0.7135,0.2894,0,20,11083,684.0,gig_worker,xpress_credit,1347.61,14
USR_0492,0.4166,0.6202,0.8571,0.1515,0.6106,7.8333,0.6762,0.0208,0,45,176812,,self_employed,two_wheeler,78419.24,21
USR_0954,0.6496,0.5921,0.6923,-0.0678,0.0756,5.0,0.5,0.455,0,63,14549,,farmer,xpress_power,6356.89,50
USR_1098,0.5191,0.6424,0.7692,-0.4765,0.2698,6.5,0.737,0.151,0,61,43545,,self_employed,xpress_power,7498.89,28
USR_1033,0.5289,0.711,0.8,-0.6434,0.1327,5.6667,0.71,0.3177,0,32,8745,,gig_worker,two_wheeler,2786.79,118
USR_0588,0.0,0.0231,0.75,-0.7044,0.8835,7.1429,0.7503,0.0378,1,62,137035,777.0,salaried,xpress_credit,68650.92,52
USR_0751,0.1557,0.596,0.6,0.436,0.2825,5.0,0.682,0.0084,0,69,187897,775.0,self_employed,xpress_power,58529.84,104
USR_0658,0.2882,0.0,1.0,0.6635,0.079,2.5,0.8221,0.0665,0,71,119975,,salaried,two_wheeler,18377.64,119
USR_0235,0.3017,0.6783,1.0,-0.3648,0.3818,8.8333,0.7106,0.1221,0,31,22421,716.0,salaried,xpress_power,11679.91,75
USR_0733,0.2672,0.4973,0.7143,-1.0,0.318,5.6667,0.7609,0.1813,1,19,11747,,student,two_wheeler,5308.34,98
USR_1989,0.22,0.7038,0.7692,0.2674,0.4916,8.6667,0.7726,0.0181,0,32,198443,647.0,self_employed,xpress_credit,93641.07,39
USR_1633,0.2887,0.2242,0.75,0.5262,0.1777,4.0,0.7318,0.071,0,30,71878,662.0,salaried,xpress_credit,26228.81,85
USR_1157,0.0,0.4784,0.6667,0.2434,0.2335,5.1667,0.8904,0.0735,0,45,81333,774.0,salaried,xpress_credit,28358.9,31
USR_1470,0.0,0.4799,1.0,-0.6431,0.7564,3.5,0.7916,0.0872,1,30,51400,776.0,retired,xpress_power,21912.29,98
USR_1425,0.477,0.8005,0.6923,-0.1187,0.3422,8.3333,0.6962,0.0926,1,30,18402,722.0,gig_worker,two_wheeler,12361.93,64
USR_1628,0.0,0.6472,1.0,-1.0,1.0,3.1667,0.674,0.1808,1,47,50934,,salaried,two_wheeler,29077.81,115
USR_0935,0.4334,0.5307,0.8571,0.2859,0.0718,3.8333,0.8477,0.19,0,46,19017,,gig_worker,two_wheeler,5400.73,20
USR_1210,0.3531,0.4807,1.0,0.1628,0.3168,8.3333,0.8153,0.0311,0,52,162133,730.0,self_employed,xpress_credit,58701.65,89
USR_1066,0.0,0.241,1.0,-0.1866,0.7265,3.1667,0.5,0.0313,0,20,67726,587.0,salaried,xpress_credit,45088.55,56
USR_0109,0.3995,0.9476,1.0,0.5624,0.3737,2.6667,0.5,0.0158,0,22,135501,638.0,self_employed,two_wheeler,66929.14,72
USR_1543,0.2466,0.5245,0.8182,0.1815,0.0951,5.8333,0.7453,0.2199,0,60,58473,658.0,salaried,xpress_power,5676.24,68
USR_0569,0.1313,0.8781,0.875,-1.0,0.5312,5.1667,0.8077,0.1696,1,34,8184,,student,xpress_power,4399.05,70
USR_1168,0.7935,0.6948,0.625,-0.5334,0.082,7.0,0.5,0.2067,0,34,5590,,student,xpress_power,2938.76,79
USR_1175,0.0903,0.3491,0.9091,0.0779,0.3221,8.2857,0.7825,0.0736,0,20,123521,,self_employed,xpress_credit,19731.47,14
USR_0891,0.0,0.242,0.875,0.2916,0.316,4.6667,0.7105,0.0,0,40,145431,564.0,salaried,two_wheeler,29362.34,63
USR_0948,0.2524,0.3358,0.8182,0.3221,0.1332,8.2857,0.6409,0.1745,0,67,65823,,self_employed,two_wheeler,17370.56,38
USR_1049,0.2938,0.5991,0.625,0.6099,0.2128,6.6667,0.7019,0.0442,0,49,132472,,salaried,xpress_power,43887.79,66
USR_1353,0.0816,0.0,0.875,0.3916,0.2299,5.6667,0.5764,0.1696,0,22,55935,785.0,salaried,xpress_power,25859.54,20
